specObjID,bestObjID,plate,mjd,fiberID,survey,class,subClass,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
8.631397E+18,1237663233379402556,7666,57339,904,eboss,GALAXY,STARBURST,0.1833188,26.74526,23.38441,22.18525,22.03492,21.63887,21.19636
8.633657E+18,1237678541701054738,7668,57579,932,eboss,GALAXY,STARBURST,354.9528,24.9273,22.10983,21.94347,22.45143,22.30691,22.82677
8.638132E+18,1237678580906590778,7672,57339,829,eboss,GALAXY,STARBURST,10.42926,25.32595,21.34677,20.69957,20.00678,19.83693,19.47986
8.644712E+18,1237666274199994720,7678,57282,191,eboss,GALAXY,STARBURST,16.39058,23.83323,21.48062,21.0547,20.27858,21.33001,20.31919
8.644836E+18,1237666276347085222,7678,57282,642,eboss,GALAXY,STARBURST,15.54729,25.53712,22.81062,21.15954,22.22213,22.37589,22.79714
8.645812E+18,1237666091129897277,7679,57367,96,eboss,GALAXY,STARBURST,18.29475,25.15427,21.47509,20.9761,20.58481,20.46122,20.83807
8.648181E+18,1237680070174441820,7681,57042,522,eboss,GALAXY,STARBURST,17.6844,24.45449,22.16865,22.1072,22.34937,21.56144,21.31498
8.650425E+18,1237666214612697367,7683,58133,493,eboss,GALAXY,STARFORMING,19.85712,27.6918,22.60261,22.33675,22.1283,21.97158,21.99858
8.651459E+18,1237679543508074504,7684,57286,162,eboss,GALAXY,STARBURST,21.73299,22.50893,21.67004,22.97262,21.36637,20.84274,20.48072
8.652644E+18,1237680071786889377,7685,57062,373,eboss,GALAXY,STARFORMING,22.32393,25.12959,22.26302,21.41729,21.48177,21.96836,21.21465
8.661813E+18,1237680277947482544,7693,57361,964,eboss,GALAXY,STARBURST,8.304637,28.32583,26.01033,22.18199,20.81909,20.57951,20.18841
8.664044E+18,1237663235526623320,7695,57654,888,eboss,GALAXY,STARBURST,1.821968,27.7081,21.95327,21.75504,21.81674,22.03521,22.79587
8.664997E+18,1237663232841875603,7696,57655,258,eboss,GALAXY,STARBURST,359.3743,28.13474,22.10799,21.84747,21.8676,21.62089,21.73262
8.667398E+18,1237680331638767877,7698,58013,802,eboss,GALAXY,STARBURST,356.3935,29.05794,22.83449,22.34443,22.43218,22.60275,22.5288
8.668378E+18,1237680275794690402,7699,57574,272,eboss,GALAXY,STARBURST,354.7401,26.32634,21.01596,21.63781,21.65066,22.39169,21.15555
8.66838E+18,1237680305868243467,7699,57574,278,eboss,GALAXY,STARBURST,354.7791,26.63588,22.98276,21.81467,22.44948,22.4901,22.30089
8.668473E+18,1237680276331364376,7699,57574,615,eboss,GALAXY,STARBURST,354.1679,26.69057,21.88462,20.89602,21.31746,21.80138,21.82587
8.668503E+18,1237680306405114224,7699,57574,725,eboss,GALAXY,STARFORMING,354.613,27.09049,19.7426,18.24285,17.59546,17.41188,16.8641
8.67059E+18,1237678542774010118,7701,57356,126,eboss,GALAXY,STARBURST,352.8792,25.67899,21.90065,21.94608,22.27487,21.61609,22.82689
8.670655E+18,1237666245763662260,7701,57356,364,eboss,GALAXY,STARBURST,351.738,24.85486,21.91212,21.94981,21.64529,21.41961,21.30972
8.67071E+18,1237680306403737717,7701,57356,564,eboss,GALAXY,STARFORMING,351.203,26.64865,22.94924,22.32091,22.64619,21.9723,22.41636
8.670722E+18,1237680276330250738,7701,57356,607,eboss,GALAXY,STARBURST,351.3873,26.44411,22.37539,22.39251,22.06836,22.27376,22.67035
8.673021E+18,1237680305866277219,7703,57333,780,eboss,GALAXY,STARBURST,349.7791,26.15967,23.21958,22.0315,22.36847,22.34387,21.55376
8.675184E+18,1237672815974679289,7705,57332,454,eboss,GALAXY,STARBURST,345.7208,24.78515,23.34581,22.24486,21.72445,21.37742,21.19958
8.678584E+18,1237680504502026683,7708,57664,536,eboss,GALAXY,STARBURST,330.9035,30.41504,21.9476,22.21501,21.42694,21.34444,21.2575
8.679573E+18,1237680503967057084,7709,57666,40,eboss,GALAXY,STARFORMING,335.8369,31.2257,22.95385,22.43462,21.5506,23.9598,20.86634
8.684284E+18,1237676440925307442,7713,58096,792,eboss,GALAXY,STARBURST,9.270906,35.85789,21.62765,21.58854,20.82997,20.65863,20.53449
8.6843E+18,1237676440388371125,7713,58096,850,eboss,GALAXY,STARFORMING,9.654566,35.42616,24.09455,23.20507,21.67164,21.82158,21.50808
8.687612E+18,1237680479807603133,7716,58097,614,eboss,GALAXY,STARBURST,10.19226,33.45013,21.58911,21.43949,20.96638,21.30219,20.55466
8.689702E+18,1237680332718670289,7718,57362,22,eboss,GALAXY,STARBURST,12.5728,29.80753,21.73782,21.37343,20.78314,20.62521,20.21723
8.69084E+18,1237680477661495787,7719,58082,66,eboss,GALAXY,STARFORMING,13.84387,31.67288,22.28517,21.98967,21.94401,22.34578,22.57285
8.695593E+18,1237678893888504280,7723,58430,975,eboss,GALAXY,STARBURST,18.73206,34.24857,20.98171,20.57058,20.54755,20.23609,20.43781
8.699983E+18,1237680285995303010,7727,58152,560,eboss,GALAXY,STARBURST,18.97794,30.09888,21.4161,21.21099,20.58422,20.45094,20.97719
8.702212E+18,1237678807457595757,7729,58135,480,eboss,GALAXY,STARBURST,22.30334,33.66887,20.8208,20.53451,20.80918,20.59526,20.67473
8.703414E+18,1237679580545221890,7730,58107,754,eboss,GALAXY,STARBURST,23.25664,30.91381,20.76833,20.43632,19.65719,19.60554,19.6229
8.706609E+18,1237680333260980282,7733,58103,92,eboss,GALAXY,STARFORMING,26.74146,28.75439,21.03553,20.7387,21.208,21.79655,22.82687
8.708881E+18,1237678806386672077,7735,58136,164,eboss,GALAXY,STARBURST,29.58326,31.56874,21.55026,21.90571,21.24593,20.70346,20.37575
8.711289E+18,1237678806386933941,7737,57722,732,eboss,GALAXY,STARBURST,30.28572,31.46912,21.61274,21.48036,21.29088,21.05313,21.02685
8.715605E+18,1237680333790511258,7741,58078,50,eboss,GALAXY,STARBURST,7.655091,30.97344,23.64645,22.13517,21.57946,21.05111,21.60213
8.716752E+18,1237680277946499457,7742,58076,125,eboss,GALAXY,STARBURST,5.763044,28.38634,21.27357,21.22212,20.89653,20.71535,20.65956
8.720124E+18,1237680333789200677,7745,58077,106,eboss,GALAXY,STARBURST,4.121199,30.95313,22.50462,21.97564,21.91288,21.94496,22.24413
8.722509E+18,1237666184574992754,7747,58398,590,eboss,GALAXY,STARBURST,1.500664,35.98859,22.2276,21.80094,21.05624,22.14804,20.99565
8.722574E+18,1237678809061326860,7747,58398,825,eboss,GALAXY,STARBURST,3.108619,36.203,21.82923,21.62605,21.57944,21.39751,21.8696
8.724818E+18,1237663307990696277,7749,58073,798,eboss,GALAXY,STARBURST,0.5387191,31.80087,21.59568,21.24434,21.53962,21.05465,22.71601
8.726919E+18,1237680477655793972,7751,58081,250,eboss,GALAXY,STARBURST,358.4549,31.79549,21.53032,21.18371,21.57814,21.19893,21.9766
8.726977E+18,1237666184036024639,7751,58081,459,eboss,GALAXY,STARBURST,357.5673,32.56002,22.23618,21.28908,21.99526,21.67745,21.34215
8.727077E+18,1237666184573747369,7751,58081,824,eboss,GALAXY,STARBURST,358.9485,34.13788,23.21676,22.25477,21.62776,21.4731,22.41293
8.732517E+18,1237680507722466355,7756,58392,135,eboss,GALAXY,STARBURST,349.121,33.17958,22.34491,21.74815,21.28341,20.69712,20.3318
8.732546E+18,1237680503971906149,7756,58392,240,eboss,GALAXY,STARBURST,348.7243,33.87346,21.71978,21.29739,20.90857,20.49912,20.49585
8.733621E+18,1237680502899475078,7757,58392,56,eboss,GALAXY,STARBURST,352.4326,33.38662,21.49098,21.02796,21.6062,20.85675,21.13655
8.528826E+18,1237666429364994499,7575,56947,488,eboss,GALAXY,STARBURST,329.5643,20.63968,21.49524,21.32105,21.75655,21.86401,22.45168
8.532188E+18,1237680298344120798,7578,56956,431,eboss,GALAXY,STARBURST,333.8391,19.55404,21.8082,21.43812,20.70105,20.47559,20.23711
8.533379E+18,1237680301564297985,7579,56954,668,eboss,GALAXY,STARBURST,332.5739,22.88624,21.69529,21.57549,20.83573,20.55219,20.3893
8.534587E+18,1237680303174844704,7580,56955,966,eboss,GALAXY,STARBURST,332.0367,24.11643,20.99935,21.27139,20.93294,20.54322,20.61693
8.540216E+18,1237666243611394581,7585,57190,964,eboss,GALAXY,STARBURST,340.2139,21.80757,21.72472,21.8224,21.30013,21.25686,20.85139
8.544674E+18,1237679504322003165,7589,56946,800,eboss,GALAXY,STARBURST,7.569323,20.44725,21.5465,21.12422,21.29056,21.06274,21.69342
8.546818E+18,1237680247890182591,7591,56954,408,eboss,GALAXY,AGN BROADLINE,4.988292,21.20255,23.56337,22.32891,21.68724,20.4065,21.26777
8.548039E+18,1237680247352983756,7592,56947,753,eboss,GALAXY,STARFORMING,4.238662,20.78631,21.21917,19.58422,18.59396,18.12984,17.79253
8.552453E+18,1237678602915414562,7596,56945,428,eboss,GALAXY,STARBURST,358.8751,18.63487,23.37866,22.27429,21.61641,21.6534,21.31135
8.553561E+18,1237680298890821903,7597,56973,362,eboss,GALAXY,STARBURST,357.7269,22.79269,22.45258,21.87472,22.26622,21.55739,21.25079
8.556885E+18,1237680297816424590,7600,56984,165,eboss,GALAXY,STARBURST,356.1375,21.93973,22.17671,21.65765,21.47201,21.48644,20.43686
8.559093E+18,1237678602377232468,7602,56954,8,eboss,GALAXY,STARBURST,355.8107,18.05093,23.50139,21.87378,21.49087,20.94614,20.55774
8.56149E+18,1237680246810411958,7604,56947,534,eboss,GALAXY,STARFORMING,350.3755,19.74497,22.23675,21.29704,19.96402,19.48464,19.10544
8.563803E+18,1237679478540272225,7606,56977,758,eboss,GALAXY,STARBURST,350.6324,22.59823,22.30066,22.16905,22.08167,21.66431,21.63752
8.563827E+18,1237680298888135284,7606,56977,845,eboss,GALAXY,STARFORMING,350.9351,22.49311,25.47405,21.78401,20.95487,20.25499,19.41325
8.564995E+18,1237679503241379919,7607,56902,997,eboss,GALAXY,STARFORMING,350.9262,19.16548,21.73503,21.90412,21.24794,21.26111,21.31735
8.571723E+18,1237666433118175408,7613,56988,898,eboss,GALAXY,STARBURST,344.6584,23.08776,22.68117,22.22697,21.82057,21.99692,21.16916
8.575993E+18,1237679476938506367,7617,56949,49,eboss,GALAXY,STARFORMING,12.49391,21.72207,21.80656,21.67885,21.83496,22.20866,22.24953
8.578496E+18,1237679461360271769,7619,56900,962,eboss,GALAXY,STARBURST,13.9585,20.59149,21.78128,21.68743,21.99513,21.72015,21.97843
8.579422E+18,1237679476939227476,7620,56904,233,eboss,GALAXY,STARBURST,14.29234,21.72429,21.69759,21.31465,20.80586,20.86914,20.5917
8.579439E+18,1237679476402291372,7620,56904,298,eboss,GALAXY,STARBURST,14.12237,21.3325,22.1398,21.74182,21.25269,21.31167,22.01741
8.585044E+18,1237666091665129895,7625,57011,207,eboss,GALAXY,STARBURST,17.29285,21.39359,22.28524,21.68243,21.27331,21.12621,21.5773
8.589691E+18,1237679461363220692,7629,56988,729,eboss,GALAXY,STARBURST,21.16499,20.07658,21.99625,21.71391,21.92071,21.47147,22.80444
8.589722E+18,1237679504864641318,7629,56988,841,eboss,GALAXY,STARBURST,21.60659,20.23227,22.77431,21.45378,20.78478,20.4324,19.90448
8.59536E+18,1237679478554558708,7634,56935,872,eboss,GALAXY,STARBURST,25.96212,21.91671,21.57282,21.70893,21.10691,20.94695,20.64335
8.601984E+18,1237680443833974963,7640,57311,396,eboss,GALAXY,STARBURST,328.9207,24.90319,21.79179,21.5982,21.37173,21.83766,22.27931
8.603008E+18,1237680472826447513,7641,57307,25,eboss,GALAXY,BROADLINE,328.4347,26.05253,24.48077,23.10283,21.92645,20.80882,20.05737
8.603276E+18,1237680328408106044,7641,57307,999,eboss,GALAXY,STARBURST,328.6189,27.23786,21.42931,21.10022,20.54851,20.55681,20.37085
8.604253E+18,1237680503426252972,7642,57651,458,eboss,GALAXY,STARBURST,326.1523,28.04814,22.93629,22.3651,21.48751,21.17608,19.84201
8.607757E+18,1237680328945894012,7645,57573,916,eboss,GALAXY,STARBURST,330.7159,28.27262,22.99144,21.86931,21.30381,21.03258,20.82981
8.614313E+18,1237680333242564643,7651,57654,191,eboss,GALAXY,STARFORMING,338.5642,27.96896,22.6091,22.4411,22.08829,22.34859,22.80236
8.616538E+18,1237666434190278712,7653,57306,95,eboss,GALAXY,STARBURST,340.3504,23.37048,21.1336,20.95325,20.77901,20.90688,20.57316
8.616737E+18,1237680305325342770,7653,57306,817,eboss,GALAXY,STARBURST,339.5993,24.26231,22.0897,21.82784,21.45081,21.0563,20.5447
8.622296E+18,1237680302105690717,7658,57312,561,eboss,GALAXY,STARBURST,343.4493,25.60957,22.65514,22.70001,22.30814,22.36566,21.1741
8.623273E+18,1237680284927131859,7659,57060,20,eboss,GALAXY,STARFORMING,33.1419,26.94352,21.80781,21.44637,21.54788,21.29412,22.01482
8.623363E+18,1237680283852931139,7659,57060,347,eboss,GALAXY,STARFORMING,31.71937,26.30409,21.77411,20.70292,22.91867,20.92124,19.12809
8.624424E+18,1237680071244710052,7660,57357,110,eboss,GALAXY,STARBURST,8.943363,25.65067,22.73712,21.52962,21.97015,21.26157,21.50038
8.63456E+18,1237680299425333538,7669,57329,124,eboss,GALAXY,STARBURST,351.8057,22.8192,22.05378,22.06781,23.25229,22.38551,22.82645
8.635816E+18,1237666245762220755,7670,57328,593,eboss,GALAXY,STARBURST,348.2462,24.59938,22.23217,22.31382,21.68622,21.5891,21.3946
8.639082E+18,1237666275808706770,7673,57329,189,eboss,GALAXY,STARBURST,11.79734,25.33691,21.54104,21.16846,21.48915,21.46441,21.55168
8.64034E+18,1237680284382200271,7674,57359,668,eboss,GALAXY,STARBURST,12.30305,29.25552,22.94807,21.78639,21.17234,20.979,20.2953
8.649414E+18,1237680075005559178,7682,57415,912,eboss,GALAXY,STARBURST,20.97761,26.77811,22.186,22.11986,21.82171,21.62114,22.18878
8.652684E+18,1237680074468884975,7685,57062,519,eboss,GALAXY,STARBURST,21.36132,26.24806,22.5605,22.54517,22.01483,21.90474,21.48074
8.652754E+18,1237680074469474754,7685,57062,775,eboss,GALAXY,STARBURST,22.90319,26.0197,22.28597,21.93386,21.20983,21.34047,21.22004
8.661699E+18,1237680331105501879,7693,57361,550,eboss,GALAXY,STARBURST,5.833555,28.79443,22.24592,22.08823,21.23273,21.56964,20.70613
8.665149E+18,1237680332176883760,7696,57655,814,eboss,GALAXY,STARFORMING,359.5736,29.59211,22.25367,21.84949,21.60641,21.68071,21.25449
8.668505E+18,1237680306405113968,7699,57574,731,eboss,GALAXY,BROADLINE,354.6386,27.03491,19.74344,17.88157,17.10775,16.8141,16.27539
8.67194E+18,1237680332710675567,7702,58017,942,eboss,GALAXY,STARFORMING,351.5787,29.31965,23.84898,22.14758,20.81438,20.28359,19.76633
8.67403E+18,1237680331098358271,7704,57572,354,eboss,GALAXY,STARBURST,347.377,27.7431,21.97305,21.81394,20.78458,21.66303,20.49833
8.677484E+18,1237680505038308948,7707,57663,630,eboss,GALAXY,STARFORMING,329.1816,30.38683,22.71734,21.6818,20.2333,19.61282,19.42096
8.681838E+18,1237680473366986967,7711,57667,88,eboss,GALAXY,STARBURST,337.2738,28.93195,22.47281,21.86844,21.72872,21.57157,21.77314
8.526689E+18,1237678580890010303,7573,56946,906,eboss,GALAXY,STARBURST,329.2475,21.16555,22.53611,22.23992,21.96671,21.86086,21.63344
8.527838E+18,1237680297807250119,7574,56945,989,eboss,GALAXY,STARBURST,333.8194,19.27537,21.00406,20.75419,20.53716,20.39501,20.27406
8.52877E+18,1237678578742919337,7575,56947,284,eboss,GALAXY,STARBURST,330.6329,19.75378,21.33465,21.46809,21.36959,22.30071,22.48788
8.531209E+18,1237680270964425158,7577,56944,964,eboss,GALAXY,STARBURST,337.7644,19.20004,22.81325,22.1672,22.12613,21.87831,23.1591
8.545624E+18,1237678602381885836,7590,56944,158,eboss,GALAXY,STARBURST,6.882321,18.19549,22.93583,22.48552,22.11615,22.08632,22.29253
8.550163E+18,1237678602379854104,7594,56947,286,eboss,GALAXY,STARBURST,2.134531,18.1625,21.2171,20.81468,20.70289,20.75349,20.94582
8.550253E+18,1237679503245771158,7594,56947,616,eboss,GALAXY,STARBURST,1.488642,19.5973,23.37873,21.7646,21.12796,20.81678,20.90364
8.550331E+18,1237680245741781091,7594,56947,900,eboss,GALAXY,STARFORMING,2.812616,19.40424,21.91206,21.68697,21.38935,21.11733,20.88633
8.552395E+18,1237678602378936559,7596,56945,216,eboss,GALAXY,STARBURST,359.8767,18.20082,21.50497,21.06713,20.99252,21.00068,21.53757
8.555746E+18,1237678602915021237,7599,56955,120,eboss,GALAXY,STARBURST,357.9327,18.51668,22.64289,21.40065,20.68563,20.26535,19.98826
8.555797E+18,1237678601840754805,7599,56955,304,eboss,GALAXY,STARBURST,356.7563,17.54708,22.41052,22.12966,21.89444,21.36033,21.40862
8.556978E+18,1237680299426251310,7600,56984,504,eboss,GALAXY,STARBURST,354.0288,23.1506,22.49122,21.59705,21.11553,20.8902,20.72896
8.560335E+18,1237679478003990742,7603,56960,429,eboss,GALAXY,STARBURST,352.0818,22.40178,22.54294,21.61496,21.90181,21.83601,21.83677
8.56155E+18,1237680296741044525,7604,56947,752,eboss,GALAXY,STARBURST,352.0699,20.81412,21.6311,21.44382,21.51455,20.74846,21.07613
8.563616E+18,1237679477466857626,7606,56977,77,eboss,GALAXY,STARBURST,351.5289,21.7799,23.10207,21.89084,21.93862,21.81776,22.6863
8.563629E+18,1237680296740585796,7606,56977,124,eboss,GALAXY,STARFORMING,351.0507,20.73532,20.62899,18.99914,18.48299,18.10638,17.53265
8.57039E+18,1237680296738554064,7612,56972,146,eboss,GALAXY,STARFORMING,346.0192,20.22761,21.0122,19.32581,18.51369,18.09592,17.70834
8.570494E+18,1237680297811640489,7612,56972,521,eboss,GALAXY,STARFORMING,344.4169,20.8782,22.57702,25.11437,24.80178,24.36169,20.07606
8.576234E+18,1237679478012117292,7617,56949,924,eboss,GALAXY,STARBURST,12.25916,22.59774,22.22434,21.80448,21.0973,21.19233,21.66073
8.594139E+18,1237679478018015332,7633,56931,527,eboss,GALAXY,STARFORMING,26.71163,21.40368,19.52578,18.23161,17.49786,17.08175,16.67973
8.594186E+18,1237679542436692376,7633,56931,700,eboss,GALAXY,STARBURST,27.51757,21.01888,21.66469,20.16759,20.5963,20.48629,20.57994
8.594217E+18,1237679478018605224,7633,56931,812,eboss,GALAXY,STARBURST,28.06757,21.08873,23.05671,22.2685,21.83258,22.7289,20.6428
8.59755E+18,1237666275816309093,7636,56989,648,eboss,GALAXY,STARBURST,30.73048,23.356,21.89655,21.65313,21.4415,21.57155,21.33188
8.597564E+18,1237678584651055656,7636,56989,697,eboss,GALAXY,STARBURST,30.87041,22.98086,24.33002,22.19182,21.4331,20.85649,20.16672
8.598555E+18,1237679543511155106,7637,56933,208,eboss,GALAXY,STARFORMING,29.33546,21.59948,22.14434,21.29691,20.12248,19.70621,19.32133
8.611019E+18,1237680303712764083,7648,57329,496,eboss,GALAXY,STARBURST,334.4655,25.08847,21.57146,21.15016,21.89376,21.71869,20.32531
8.618796E+18,1237680303178383842,7655,57336,118,eboss,GALAXY,STARBURST,340.6898,25.82343,21.87988,21.52378,21.18324,21.29939,20.9708
8.61989E+18,1237680302642626896,7656,57338,1,eboss,GALAXY,STARBURST,343.5904,25.86831,22.29491,21.80634,21.74795,21.55597,21.99304
8.624494E+18,1237666309098701093,7660,57357,368,eboss,GALAXY,STARBURST,7.463157,24.85937,22.03068,21.58332,21.8717,22.04851,21.75438
8.624524E+18,1237678580905279869,7660,57357,476,eboss,GALAXY,STARBURST,7.056406,25.58867,21.71506,21.33119,20.9446,20.94285,20.80021
8.62778E+18,1237679479082910438,7663,57328,32,eboss,GALAXY,STARBURST,5.011739,23.5644,21.89187,21.8788,21.24343,21.29754,21.11449
8.627791E+18,1237666308023911164,7663,57328,74,eboss,GALAXY,STARBURST,4.789145,23.96419,22.75894,21.93134,21.37306,21.25829,20.80611
8.627989E+18,1237666309097390153,7663,57328,792,eboss,GALAXY,STARFORMING,4.071719,24.79075,21.86811,21.40879,21.94063,21.90123,22.03849
8.630048E+18,1237679478007988472,7665,57328,92,eboss,GALAXY,STARBURST,2.0185,22.72672,21.33323,21.3699,21.0335,21.3606,20.30112
8.632513E+18,1237680305332290168,7667,57580,867,eboss,GALAXY,STARBURST,357.0878,26.23832,22.8244,21.84317,21.57489,21.58834,20.82067
8.633431E+18,1237678579826623163,7668,57579,112,eboss,GALAXY,STARFORMING,354.7382,24.32874,22.60051,21.81714,21.44494,21.0911,20.2913
8.63351E+18,1237678540626526285,7668,57579,398,eboss,GALAXY,AGN,353.1233,23.91429,21.51587,19.47006,18.48862,18.03661,17.5943
8.634732E+18,1237678542773289485,7669,57329,748,eboss,GALAXY,STARBURST,351.1833,25.57763,21.62951,21.47018,21.86768,21.75841,22.60997
8.636844E+18,1237678790811189688,7671,57360,239,eboss,GALAXY,STARBURST,10.10287,27.76041,21.99997,21.70422,20.95166,20.50635,19.8863
8.637932E+18,1237679478548267136,7672,57339,102,eboss,GALAXY,STARBURST,10.55592,23.17978,21.71565,21.39321,21.54721,20.73956,21.58229
8.640298E+18,1237678791348453525,7674,57359,517,eboss,GALAXY,STARBURST,11.19287,27.99473,23.87742,21.50649,21.79593,20.89046,19.97523
8.641426E+18,1237680069635211550,7675,57327,523,eboss,GALAXY,STARFORMING,11.72192,24.25846,22.42769,21.82831,23.05142,22.39257,21.65573
8.644718E+18,1237679543505650202,7678,57282,211,eboss,GALAXY,STARBURST,15.89221,23.10538,22.24616,22.1927,21.9241,21.92727,21.27376
8.645813E+18,1237666276348068451,7679,57367,101,eboss,GALAXY,STARBURST,18.07491,25.46467,23.084,22.19549,21.72453,21.51962,21.60941
8.648066E+18,1237666214074123052,7681,57042,103,eboss,GALAXY,STARBURST,19.58638,23.84242,22.38672,22.12836,21.64474,21.63326,21.35093
8.649167E+18,1237680073932210968,7682,57415,16,eboss,GALAXY,STARFORMING,21.81878,25.71809,23.38078,22.61031,21.46829,21.1419,20.25632
8.65046E+18,1237666089520923329,7683,58133,622,eboss,GALAXY,STARBURST,20.16706,28.68885,22.52362,21.79239,21.69086,21.43555,20.91146
8.655002E+18,1237666275276750988,7687,57007,761,eboss,GALAXY,STARBURST,23.96311,23.93407,22.3963,22.26245,21.67827,21.64277,21.58632
8.660434E+18,1237678585725125072,7692,57064,42,eboss,GALAXY,STARBURST,31.82155,23.77159,23.34723,21.79265,21.04502,20.53193,19.99411
8.660616E+18,1237678791355990300,7692,57064,706,eboss,GALAXY,STARBURST,30.41055,25.94547,21.65697,21.34162,21.12283,20.76991,20.90404
8.662676E+18,1237680276872626546,7694,57359,7,eboss,GALAXY,STARFORMING,5.453137,27.68952,21.57831,21.98307,21.676,21.82237,22.71029
8.635744E+18,1237672766052172058,7670,57328,334,eboss,GALAXY,STARFORMING,348.6641,22.57805,22.05388,21.40277,21.39939,21.46433,21.44112
